CODE;CITY;COUNTRY;LAT;LON
MFK;MAFIKENG;SOUTH AFRICA;-25.7530;25.6120
PLZ;PORT ELIZABETH;SOUTH AFRICA;-33.9850;25.6170
N/A;STARA ZAGORA;BULGARIA;42.3770;25.6550
JYV;JYVASKYLA;FINLAND;62.3990;25.6780
N/A;VESIVEHMAA;FINLAND;61.1440;25.6930
GOZ;GORNA ORECHOVICA;BULGARIA;43.1510;25.7130
N/A;LUENA;ZAIRE;-9.4690;25.7590
LVI;LIVINGSTONE;ZAMBIA;-17.8220;25.8220
VFA;VICTORIA FALLS;ZIMBABWE;-18.0960;25.8390
KND;KINDU;ZAIRE;-2.9190;25.9150
GBE;GABERONE;BOTSWANA;-24.5550;25.9180
N/A;PYHASALMI;FINLAND;63.7320;25.9260
AXD;ALEXANDROUPOLIS;GREECE;40.8560;25.9560
N/A;CHERNOVTSK;RUSSIA;48.2600;25.9820
N/A;ZEERUST;SOUTH AFRICA;-25.5990;26.0420
JSH;SITIA;GREECE;35.2140;26.0980
BBU;BUCHAREST;ROMANIA;44.5030;26.1020
OTP;BUCHAREST;ROMANIA;44.5740;26.1030
JKH;CHIOS;GREECE;38.3430;26.1410
N/A;BLOEMFONTEIN;SOUTH AFRICA;-29.0330;26.1570
N/A;LICHTENBURG;SOUTH AFRICA;-26.1760;26.1840
N/A;BARTH;GERMANY;54.3380;26.2680
BFN;BLOEMFONTEIN;SOUTH AFRICA;-29.0920;26.3020
SCV;SUCEAVA;ROMANIA;47.6880;26.3540
N/A;CANAKKALE;TURKEY;40.1380;26.4270
N/A;GRAHAMSTOWN;SOUTH AFRICA;-33.2850;26.4980
MJT;MYTILINI;GREECE;39.0570;26.5980
SOT;SODANKYLA;FINLAND;67.3950;26.6190
N/A;BOTHAVILLE;SOUTH AFRICA;-27.3670;26.6290
WEL;WELKOM;SOUTH AFRICA;-27.9980;26.6690
N/A;KLERKSDORP;SOUTH AFRICA;-26.8710;26.7180
N/A;SELANPAA;FINLAND;61.0620;26.7990
TCU;THABA NCHU;BOPHUTHATSWANA;-29.3190;26.8230
N/A;DWAALBOOM;SOUTH AFRICA;-24.8050;26.8320
N/A;HARMONY;SOUTH AFRICA;-28.0790;26.8610
UTW;QUEENSTOWN;SOUTH AFRICA;-31.9200;26.8820
SMI;SAMOS;GREECE;37.6900;26.9120
N/A;KHARKOV;RUSSIA;49.3590;26.9340
QVY;UTTI;FINLAND;60.8960;26.9380
N/A;PUDASJARVI;FINLAND;65.4020;26.9470
N/A;IZMIR;TURKEY;38.5170;26.9770
WKM;HWANGE NATIONAL PARK;ZIMBABWE;-18.6300;27.0210
N/A;POTCHEFSTROOM;SOUTH AFRICA;-26.6710;27.0820
KGS;KOS;GREECE;36.7930;27.0920
AOK;KARPATHOS;GREECE;35.4210;27.1460
ADB;IZMIR;TURKEY;38.2920;27.1570
N/A;KEMIJARVI;FINLAND;66.7130;27.1570
NTY;PILANESBERG;SOUTH AFRICA;-25.3340;27.1730
MIK;MIKKELI;FINLAND;61.6860;27.2020
MUH;MERSA-MATRUH;EGYPT;31.3250;27.2220
N/A;RUSTENBURG;SOUTH AFRICA;-25.6440;27.2710
VIY;BISHO;SOUTH AFRICA;-32.8970;27.2790
N/A;KROONSTAD;SOUTH AFRICA;-27.6610;27.3160
N/A;IZMIR;TURKEY;37.9510;27.3290
IVL;IVALO;FINLAND;68.6070;27.4050
N/A;LADYBRAND;SOUTH AFRICA;-29.1810;27.4530
FRW;FRANCISTOWN;BOTSWANA;-21.1590;27.4740
N/A;MASERU;LESOTHO;-29.3040;27.5030
N/A;PARYS;SOUTH AFRICA;-26.8890;27.5030
BOJ;BOURGAS;BULGARIA;42.5690;27.5140
FBM;LUBUMASHI;ZAIRE;-11.5910;27.5310
MHP;MINSK;RUSSIA;53.8640;27.5390
MSU;MASERU;LESOTHO;-29.4620;27.5530
IRP;ISIRO;ZAIRE;2.8270;27.5880
ELL;ELLISRAS;SOUTH AFRICA;-23.7260;27.6880
KAJ;KAJAANI;FINLAND;64.2850;27.6920
N/A;KRUGERSDORP;SOUTH AFRICA;-26.0810;27.7260
N/A;VANDERBIJLPARK;SOUTH AFRICA;-26.6920;27.7780
N/A;SALTSY;MOLDOVA;47.8380;27.7810
GRO;GERONA;SPAIN;41.9010;27.7910
KUO;KUOPIO;FINLAND;63.0070;27.7980
VAR;VARNA;BULGARIA;43.2320;27.8250
ELS;EAST LONDON;SOUTH AFRICA;-33.0360;27.8260
PKW;SELEBI-PHIKWE;BOTSWANA;-22.0580;27.8290
N/A;AKHISAR;TURKEY;38.8090;27.8340
VRK;VARKAUS;FINLAND;62.1710;27.8690
N/A;AYDIN;TURKEY;37.8160;27.8860
N/A;KASOMPE;ZAMBIA;-12.5730;27.8940
N/A;FICKSBURG;SOUTH AFRICA;-28.8230;27.9090
N/A;CORLU;TURKEY;41.1380;27.9190
BZI;BALIKESIR;TURKEY;39.6190;27.9250
HLA;JOHANNESBURG;SOUTH AFRICA;-25.9380;27.9260
N/A;VEREENIGING;SOUTH AFRICA;-26.5660;27.9610
BDM;BANDIRMA;TURKEY;40.3180;27.9770
WUU;WAU;SUDAN;7.7260;27.9790
N/A;HEIBRON;SOUTH AFRICA;-27.2780;27.9960
MSQ;MINSK 2;RUSSIA;53.8820;28.0310
RHO;RHODOS;GREECE;36.4050;28.0860
N/A;RHODOS;GREECE;36.3830;28.1090
LPP;LAPPEENRANTA;FINLAND;61.0440;28.1440
HCS;JOHANNESBURG;SOUTH AFRICA;-26.2420;28.1510
N/A;SWARTKOP;SOUTH AFRICA;-25.8090;28.1640
N/A;WATERKLOOF;SOUTH AFRICA;-25.8300;28.2220
PRY;PRETORIA;SOUTH AFRICA;-25.6540;28.2240
JNB;JOHANNESBURG;SOUTH AFRICA;-26.1390;28.2460
MST;MAASTRICHT;NETHERLANDS;50.9110;28.2460
N/A;MUFULIRA;ZAMBIA;-12.5650;28.2990
N/A;BRAKPAN;SOUTH AFRICA;-26.2390;28.3020
N/A;BETHLEHEM;SOUTH AFRICA;-28.2480;28.3360
N/A;RANTASALMI;FINLAND;62.0650;28.3560
GHC;HEIDELBERG;SOUTH AFRICA;-26.5060;28.3940
N/A;SPRINGS;SOUTH AFRICA;-26.2480;28.3980
N/A;NYLSTROOM;SOUTH AFRICA;-24.6860;28.4350
LUN;LUSAKA;ZAMBIA;-15.3310;28.4530
CND;CONSTANTA;ROMANIA;44.3620;28.4880
BUQ;BULAWAYO;ZIMBABWE;-20.0170;28.6180
NLA;NDOLA;ZAMBIA;-12.9980;28.6650
UTT;UMTATA;SOUTH AFRICA;-31.5480;28.6740
TCE;TULCEA;ROMANIA;45.0620;28.7140
DLM;DALAMAN;TURKEY;36.7130;28.7930
BKY;BUKAVU/KAVUMU;ZAIRE;-2.3090;28.8090
IST;ISTANBUL;TURKEY;40.9770;28.8210
N/A;MANSA;ZAMBIA;-11.1380;28.8750
KAB;KARIBA;ZIMBABWE;-16.5200;28.8850
N/A;IMMOLA;FINLAND;61.2490;28.9040
KME;KAMEMBE;RWANDA;-2.4620;28.9080
KIV;KICHINAU FIR/ACC/COM;MOLDOVA;46.9280;28.9310
SVL;SAVONLINNA;FINLAND;61.9430;28.9450
N/A;POTGIETERSRUS;SOUTH AFRICA;-24.2300;28.9840
BTZ;BURSA;TURKEY;40.2320;29.0090
N/A;HARRISMITH;SOUTH AFRICA;-28.2350;29.1060
N/A;WITBANK;SOUTH AFRICA;-25.8320;29.1920
N/A;KRIEL;SOUTH AFRICA;-26.2520;29.1940
N/A;SACE;SOUTH AFRICA;-25.9610;29.2090
N/A;ISTANBUL;TURKEY;40.9930;29.2160
GOM;GOMA;ZAIRE;-1.6710;29.2380
KAO;KUUSAMO;FINLAND;65.9870;29.2390
GYI;GISENYI;RWANDA;-1.6770;29.2590
N/A;MARBLE HALL;SOUTH AFRICA;-24.9890;29.2830
BJM;BUJUMBURA;BURUNDI;-3.3240;29.3180
N/A;TUTUKA;SOUTH AFRICA;-26.7760;29.3390
N/A;YALOVA;TURKEY;40.6830;29.3790
N/A;KOMATI POWER STATION;SOUTH AFRICA;-26.0930;29.4550
N/A;PIETERSBURG;SOUTH AFRICA;-23.8450;29.4590
N/A;USAK;TURKEY;38.6810;29.4710
PTG;PIETERSBURG;SOUTH AFRICA;-23.9260;29.4840
N/A;YENISEHIR;TURKEY;40.2550;29.5630
N/A;PULLENSHOPE;SOUTH AFRICA;-25.9790;29.6190
JOE;JOENSUU;FINLAND;62.6590;29.6240
BJF;BATSFJORD;NORWAY;70.6000;29.6920
LCD;LOUIS TRICHARDT;SOUTH AFRICA;-23.1600;29.6960
DNZ;DENIZLI;TURKEY;37.7850;29.7010
N/A;ZISCO;ZIMBABWE;-19.0290;29.7220
N/A;MAJUBA POWER STATION;SOUTH AFRICA;-27.0790;29.7780
GWE;GWERT;ZIMBABWE;-19.4370;29.8620
KKN;KIRKENES;NORWAY;69.7250;29.8870
ALY;ALEXANDRIA;EGYPT;31.1840;29.9490
NCS;NEWCASTLE;SOUTH AFRICA;-27.7710;29.9770
MEZ;MESSINA;SOUTH AFRICA;-22.3560;29.9860
N/A;KUTAHYA;TURKEY;39.4270;30.0160
N/A;KITEE;FINLAND;62.1660;30.0740
N/A;TOPEL;TURKEY;40.7350;30.0830
N/A;ZVISHAVANE;ZIMBABWE;-20.2890;30.0880
VTB;VITEBSK;RUSSIA;55.1670;30.1330
KGL;KIGALI;RWANDA;-1.9690;30.1390
BUX;BUNIA;ZAIRE;1.5660;30.2210
N/A;DUNDEE;SOUTH AFRICA;-28.1830;30.2240
EBD;EL OBEID;SUDAN;13.1530;30.2320
N/A;STENDAL;GERMANY;52.6290;30.2560
LED;ST. PETERSBURG;RUSSIA;59.8000;30.2650
HAD;HALMSTAD;SWEDEN;56.6910;30.2860
LTA;TZANEEN;SOUTH AFRICA;-23.8240;30.3290
MGH;MARGATE;SOUTH AFRICA;-30.8570;30.3430
THY;THOHOYANDOU;SOUTH AFRICA;-23.0790;30.3830
PZB;PIETERMARITZBURG;SOUTH AFRICA;-29.6490;30.3990
IEV;KIEV;RUSSIA;50.4020;30.4520
N/A;ESKISSEHIR;TURKEY;39.8100;30.5190
N/A;ISPARTA;TURKEY;37.7850;30.5820
ESK;ESKISEHIR;TURKEY;39.7840;30.5820
N/A;GREYTOWN;SOUTH AFRICA;-29.1220;30.5870
AFY;AFYON;TURKEY;38.7260;30.6010
ODS;ODESSA;RUSSIA;46.4270;30.6780
AYT;ANTALYA;TURKEY;36.9010;30.7920
VYD;VRYHEID;SOUTH AFRICA;-27.7870;30.7950
N/A;STADTLOHN;GERMANY;51.9960;30.8340
MVZ;MASVINGO;ZIMBABWE;-20.0550;30.8590
KBP;KIEV;RUSSIA;50.3450;30.8950
NLP;NELSPRUIT;SOUTH AFRICA;-25.5010;30.9130
N/A;CAIRO;EGYPT;30.1160;30.9150
N/A;HARARE;ZIMBABWE;-17.7510;30.9240
N/A;ASYUT;EGYPT;27.0460;31.0120
GME;GOMEL;RUSSIA;52.5270;31.0170
N/A;SVARTNES;NORWAY;70.3550;31.0450
HDS;HOEDSPRUIT;SOUTH AFRICA;-24.3690;31.0490
VIR;DURBAN;SOUTH AFRICA;-29.7710;31.0580
HRE;HARARE;ZIMBABWE;-17.9320;31.0930
PHW;PHALABORWA;SOUTH AFRICA;-23.9370;31.1550
N/A;EMBABA;EGYPT;30.0740;31.1920
MTS;MANZINI;SWAZILAND;-26.5290;31.3080
N/A;SIVRIHISAR;TURKEY;39.4510;31.3650
CAI;CAIRO;EGYPT;30.1220;31.4060
N/A;EREGLI;TURKEY;41.2540;31.4150
ULD;ULUNDI;SOUTH AFRICA;-28.3210;31.4160
N/A;MALALANE;SOUTH AFRICA;-25.4730;31.5660
BFO;CHIREDZI;ZIMBABWE;-21.0080;31.5780
SZK;SKUKUZA;SOUTH AFRICA;-24.9610;31.5890
JUB;JUBA;SUDAN;4.8720;31.6010
ABS;ABU SIMBEL;EGYPT;22.3760;31.6120
MAK;MALAKAL;SUDAN;9.5590;31.6520
MFU;MFUWE;ZAMBIA;-13.2590;31.9360
N/A;MKUZE;SOUTH AFRICA;-27.6260;32.0440
GSE;GOTHENBORG;SWEDEN;57.7750;32.0820
RCB;RICHARD'S BAY;SOUTH AFRICA;-28.7410;32.0920
N/A;MUTOKO;ZIMBABWE;-17.4320;32.1840
CMF;CHAMBERY;FRANCE;45.6380;32.2640
N/A;GULU;UGANDA;2.8060;32.2720
EBB;ENTEBBE;UGANDA;0.0420;32.4430
UTA;MUTARE;ZIMBABWE;-18.9770;32.4510
PFO;PAPHOS;CYPRUS;34.7180;32.4860
KRT;KHARTOUM;SUDAN;15.5890;32.5530
KYA;KONYA;TURKEY;37.9790;32.5620
N/A;ANKARA;TURKEY;40.0790;32.5660
MPM;MAPUTO;MOZAMBIQUE;-25.9210;32.5730
N/A;MUTARE;ZIMBABWE;-18.9980;32.6270
ANK;ANKARA;TURKEY;39.9500;32.6890
LXR;LUXOR;EGYPT;25.6710;32.7060
N/A;PROPRIANO;FRANCE;41.6630;32.7210
N/A;ANKARA;TURKEY;39.9350;32.7410
MMK;MURMANSK;RUSSIA;68.7820;32.7510
N/A;ESTIMA;MOZAMBIQUE;-15.7340;32.7570
N/A;SONGO;MOZAMBIQUE;-15.6020;32.7730
MWZ;MWANZA;TANZANIA;-2.4440;32.9320
AKT;AKROTIRI;CYPRUS;34.5900;32.9880
ESB;ANKARA;TURKEY;40.1280;32.9950
N/A;CHIMOIO;MOZAMBIQUE;-19.1510;33.4290
N/A;KASUNGU;MALAWI;-13.0140;33.4680
N/A;LAUPHEIM;GERMANY;48.2200;33.4820
N/A;MWADUI;TANZANIA;-3.5140;33.6190
SRT;SOROTI;UGANDA;1.7280;33.6230
LCA;LARNACA;CYPRUS;34.8750;33.6250
ELT;EL-TOR;EGYPT;28.2090;33.6450
N/A;KASTAMONU;TURKEY;41.3140;33.7960
HRG;HURGHADA;EGYPT;27.1840;33.7980
N/A;EL ARISH;EGYPT;31.0730;33.8360
KGJ;KARONGA;MALAWI;-9.9530;33.8930
SIP;SIMFEROPOL;RUSSIA;45.0390;33.9830
ZZU;MZUZU;MALAWI;-11.4450;34.0120
SKV;ST. CATHERINE;EGYPT;28.6850;34.0630
N/A;EL-GORA;EGYPT;31.0690;34.1290
BZK;BRYANSK;RUSSIA;53.2140;34.1760
N/A;DAMAZIN;SUDAN;11.7860;34.3360
N/A;LOKICHOGGIO;KENYA;4.2040;34.3480
N/A;ULONGWE;MOZAMBIQUE;-14.7040;34.3520
N/A;NEVSEHIR;TURKEY;38.7720;34.5340
GMB;GAMBELLA;ETHIOPIA;8.1280;34.5630
TRD;TRONDHEIM;NORWAY;63.4580;34.6080
N/A;RAMON;ISRAEL;30.7760;34.6670
BEV;BEER-SHEBA;ISRAEL;31.2870;34.7230
N/A;HAZTOR;ISRAEL;31.7620;34.7270
KIS;KISUMU;KENYA;-0.0860;34.7290
SDV;TEL-AVIV;ISRAEL;32.1140;34.7820
N/A;KAKAMEGA;KENYA;0.2710;34.7870
N/A;TEL-NOF;ISRAEL;31.8390;34.8220
TLV;TEL-AVIV;ISRAEL;32.0090;34.8770
BEW;BEIRA;MOZAMBIQUE;-19.7960;34.9070
VDA;OVDA;ISRAEL;29.9400;34.9360
KTL;KITALE;KENYA;0.9720;34.9580
BLZ;BLANTYRE;MALAWI;-15.6790;34.9740
N/A;EYN-SHEMER;ISRAEL;32.4410;35.0060
N/A;NEVATIM;ISRAEL;31.2080;35.0120
AQJ;AQABA;JORDAN;29.6110;35.0180
HFA;HAIFA;ISRAEL;32.8110;35.0440
N/A;NINIOP;TURKEY;42.0190;35.0790
DNK;DNEPROPETROVSK;RUSSIA;48.3570;35.1020
N/A;RAMAT DAVID;ISRAEL;32.6600;35.1820
N/A;TEL-AVIV FIR/CTA/UTA;ISRAEL;31.2290;35.1910
N/A;EYN-YAHAV;ISRAEL;30.6230;35.2020
JRS;JERUSALEM;ISRAEL;31.8670;35.2170
N/A;JERUSALEM;JORDAN;31.8650;35.2190
N/A;MEGIDO AIRSTRIP;ISRAEL;32.5990;35.2280
EDL;ELDORET;KENYA;0.4040;35.2380
VXC;LICHINGA;MOZAMBIQUE;-13.2740;35.2660
VNX;VILANKULU;MOZAMBIQUE;-22.0180;35.3130
MTZ;METZADA;ISRAEL;31.3280;35.3880
INH;INHAMBANE;MOZAMBIQUE;-23.8760;35.4080
ADA;ADANA;TURKEY;37.0020;35.4260
BEY;BEIRUT;LEBANON;33.8130;35.4890
ASR;KAYSERI;TURKEY;38.7700;35.4950
VAF;VALENCE;FRANCE;44.9210;35.5210
MZH;MERZIFON;TURKEY;40.8290;35.5220
RPN;ROSH PINA;ISRAEL;32.9810;35.5720
LOK;LODWAR;KENYA;3.1220;35.6090
IRI;IRINGA;TANZANIA;-7.6690;35.7520
DOD;DODOMA;TANZANIA;-6.1700;35.7520
KLD;TVER;RUSSIA;56.8250;35.7580
N/A;LAKE MANYARA;TANZANIA;-3.3760;35.8180
N/A;TOUL;FRANCE;48.7800;35.9160
LTK;LATAKIA;SYRIA;35.4010;35.9490
ADJ;AMMAN;JORDAN;31.9720;35.9910
AMM;AMMAN;JORDAN;31.7220;35.9930
N/A;KLEIAT;LEBANON;34.5890;36.0110
N/A;ISKENDERUN;TURKEY;36.5730;36.1540
OMF;MAFRAQ;JORDAN;32.3560;36.2590
SSX;SAMSUN;TURKEY;41.2760;36.3040
KSL;KASSALA;SUDAN;15.3860;36.3280
N/A;TOKAT;TURKEY;40.3050;36.3680
N/A;NAIVASHA;KENYA;-0.7880;36.4330
EJH;WEJH;SAUDI ARABIA;26.1980;36.4760
DAM;DAMASCUS;SYRIA;33.4110;36.5160
FXO;CUAMBA;MOZAMBIQUE;-14.8200;36.5320
TUU;TABUK;SAUDI ARABIA;28.3650;36.6190
ARK;ARUSHA;TANZANIA;-3.3680;36.6330
LOY;LOYANGALANI;KENYA;2.7630;36.7180
WIL;NAIROBI;KENYA;-1.3220;36.8150
JIM;JIMMA;ETHIOPIA;7.6660;36.8160
N/A;NAIROBI;KENYA;-1.2770;36.8620
UEL;QUELIMANE;MOZAMBIQUE;-17.8560;36.8690
VAS;SIVAS;TURKEY;39.8140;36.9030
NYK;NANYUKI;KENYA;-0.0610;37.0390
JRO;KILIMANJARO;TANZANIA;-3.4290;37.0740
PZU;PORT SUDAN;SUDAN;19.5760;37.2160
ALP;ALEPPO;SYRIA;36.1810;37.2240
VKO;MOSCOW;RUSSIA;55.5910;37.2610
URY;GURIAT;SAUDI ARABIA;31.4110;37.2790
BJR;BAHAR DAR;ETHIOPIA;11.6080;37.3210
QSI;MOSHI;TANZANIA;-3.3630;37.3230
SVO;MOSCOW;RUSSIA;55.9720;37.4150
GDQ;GONDAR;ETHIOPIA;12.5180;37.4320
GZT;GAZIANTEP;TURKEY;36.9480;37.4790
N/A;MARRUPA;MOZAMBIQUE;-13.2250;37.5520
N/A;ISIOLO;KENYA;0.3390;37.5910
RBT;MARSABIT;KENYA;2.3450;37.9990
YNB;YENBO;SAUDI ARABIA;24.1440;38.0630
MLX;MALATYA;TURKEY;38.4360;38.0920
N/A;NGERENGERE;TANZANIA;-6.7170;38.1540
PMS;PALMYRA;SYRIA;34.5570;38.3170
N/A;ADDIS ABABA;ETHIOPIA;9.0040;38.7260
TUI;TURAIF;SAUDI ARABIA;31.6920;38.7310
N/A;SANLIURFA;TURKEY;37.0920;38.8460
N/A;DEBRE ZEIT;ETHIOPIA;8.7160;39.0080
TGT;TANGA;TANZANIA;-5.0920;39.0710
OYL;MOYALE LOWER;KENYA;17.2270;39.1010
JED;JEDDAH;SAUDI ARABIA;21.6790;39.1560
KRR;KRASNODAR;RUSSIA;45.0350;39.1720
N/A;JEDDAH;SAUDI ARABIA;21.3480;39.1730
DAR;DAR ES SALAAM;TANZANIA;-6.8780;39.2030
ZNZ;ZANZIBAR;TANZANIA;-6.2220;39.2250
APL;NAMPULA;MOZAMBIQUE;-15.1060;39.2820
EZS;ELAZIG;TURKEY;38.6070;39.2910
ERC;ERZINCAN;TURKEY;39.7100;39.5260
MQX;MAKALE;ETHIOPIA;13.4670;39.5330
N/A;MUEDA;MOZAMBIQUE;-11.6730;39.5630
MBA;MOMBASA;KENYA;-4.0350;39.5940
GAS;GARISSA;KENYA;-0.4630;39.6480
MED;MADINAH;SAUDI ARABIA;24.5530;39.7050
PMA;PEMBA;TANZANIA;-5.2570;39.8110
ROV;ROSTOV;RUSSIA;47.2580;39.8180
AER;SOCHI;RUSSIA;43.4460;39.9470
WJR;WAJIR;KENYA;1.7330;40.0910
MYD;MALINDI;KENYA;-3.2290;40.1020
DEZ;DEIRE ZOR;SYRIA;35.2850;40.1760
MYW;MTWARA;TANZANIA;-10.3390;40.1820
DIY;DIYABAKIR;TURKEY;37.8940;40.2010
MZB;MOCIMBOA DA PRAIA;MOZAMBIQUE;-11.3620;40.3550
POL;PEMBA;MOZAMBIQUE;-12.9870;40.5220
TIF;TAIF;SAUDI ARABIA;21.4830;40.5440
N/A;LUMBO;MOZAMBIQUE;-15.0330;40.6720
MNC;NACALA;MOZAMBIQUE;-14.4880;40.7120
LAU;LAMU;KENYA;-2.2520;40.9130
N/A;PETROLINE 10;SAUDI ARABIA;24.1070;41.0360
BAL;BATMAN;TURKEY;37.9290;41.1160
SUI;SUKHUMI;GEORGIA;42.8580;41.1280
RAE;ARAR;SAUDI ARABIA;30.9070;41.1380
N/A;KAMISHLI;SYRIA;37.0240;41.1940
N/A;DRACHTEN;NETHERLANDS;53.1190;41.4260
ABT;EL-BAHA;SAUDI ARABIA;20.2960;41.6340
N/A;MUS;TURKEY;38.7540;41.6610
HAS;HAIL;SAUDI ARABIA;27.4380;41.6860
HME;HASSI-MESSAOUD;ALGERIA;31.6730;41.7910
NDE;MANDERA;KENYA;3.9340;41.8440
DIR;DIRE DAWA;ETHIOPIA;9.6250;41.8540
STW;STAVROPOL;RUSSIA;45.1090;42.1130
KMU;KISMAYU;SOMALIA;-0.3770;42.4590
GIZ;GIZAN;SAUDI ARABIA;16.9010;42.5860
BHH;BISHA;SAUDI ARABIA;19.9840;42.6230
AHB;ABHA;SAUDI ARABIA;18.2400;42.6560
MRV;MINERALNYE VODY;RUSSIA;44.2250;43.0820
N/A;KARS;TURKEY;40.5620;43.1150
YVA;MORONI;COMOROS ISLANDS;-11.7110;43.2440
HAH;MORONI;COMOROS ISLANDS;-11.5340;43.2720
VAN;VAN;TURKEY;38.4680;43.3320
MXM;MOROMBE;MADAGASCAR;-21.7540;43.3750
RAH;RAFHA;SAUDI ARABIA;29.6260;43.4910
N/A;BAIDOA;SOMALIA;3.0990;43.6240
TLE;TOLIARA;MADAGASCAR;-23.3830;43.7280
NWA;MOHELI;COMOROS ISLANDS;-12.2980;43.7660
ELQ;GASSIM;SAUDI ARABIA;26.3030;43.7740
HGA;HARGEISA;SOMALIA;9.5180;44.0890
SDA;BAGHDAD;IRAQ;33.2620;44.2340
MOQ;MORONDAVA;MADAGASCAR;-20.2850;44.3180
VOG;VOLGOGRAD;RUSSIA;48.7820;44.3450
EVN;YEREVAN;RUSSIA;40.1480;44.3970
EAM;NEJRAN;SAUDI ARABIA;17.6110;44.4190
BPY;BESALAMPY;MADAGASCAR;-16.7420;44.4810
N/A;EVREUX;FRANCE;49.0290;44.5620
OSL;OSLO;NORWAY;60.1940;44.5720
IGL;IZMIR;TURKEY;38.5130;44.5880
N/A;PHALSBOURG;FRANCE;48.7660;44.5990
N/A;BAUMHOLDER;GERMANY;49.6500;44.6270
RHE;REIMS;FRANCE;49.3100;44.6850
N/A;BRASSCHAAT;BELGIUM;51.3330;44.6850
N/A;VIENNA;AUSTRIA;48.0000;44.6970
N/A;ALBERT;FRANCE;49.9710;44.7440
BJA;BEJAJA;ALGERIA;36.7120;44.7470
EPL;EPINAL;FRANCE;48.3250;44.7480
FRL;FORLI;ITALY;44.1950;44.7540
CRV;CROTONE;ITALY;38.9970;44.7900
KTW;KATOWICE;POLAND;50.4740;44.7920
POR;PORI;FINLAND;61.4620;44.7940
LRS;LEROS;GREECE;37.1850;44.7990
DIJ;DIJON;FRANCE;47.2690;44.8090
AES;ALESUND;NORWAY;62.5600;44.8710
N/A;MEIRINGEN;SWITZERLAND;46.7430;44.8730
N/A;ZAMBEZI;ZAMBIA;-13.5390;44.8880
BBO;BERBERA;SOMALIA;10.3890;44.9410
TBS;TBILISI;GEORGIA;41.6690;44.9550
N/A;PETROLINE 6;SAUDI ARABIA;24.7100;44.9640
ENC;NANCY;FRANCE;48.6920;45.0780
NRD;NORDERNEY;GERMANY;53.7070;45.1080
N/A;WADI-AL-DAWASIR;SAUDI ARABIA;20.5040;45.1990
DZA;DZAOUDZI;MAYOTTE ISLAND;-12.8050;45.2810
MGQ;MOGADISHU;SOMALIA;2.0140;45.3050
ZVA;MIANDRIVAZO;MADAGASCAR;-19.5630;45.4510
HBT;KING KHALID MIL.CITY;SAUDI ARABIA;27.9010;45.5280
SLF;SULAYEL;SAUDI ARABIA;20.4650;45.6190
N/A;AUTUN;FRANCE;46.9660;46.1130
AQI;HAFR AL-BATIN;SAUDI ARABIA;28.3350;46.1250
N/A;MARAGHEH;IRAN;37.3490;46.1260
TBZ;TABRIZ;IRAN;38.1330;46.2350
MJN;MAHAJANGA;MADAGASCAR;-15.6670;46.3520
N/A;ILAM;IRAN;33.5860;46.4050
N/A;THUMAMAH;SAUDI ARABIA;25.2140;46.6410
RUH;RIYADH;SAUDI ARABIA;24.9570;46.6990
FTU;TOLAGNARO;MADAGASCAR;-25.0380;46.9560
SDG;SANANDAJ;IRAN;35.2470;47.0070
GOT;GOTHENBORG;SWEDEN;57.6630;47.0880
WFI;FIANARANTSOA;MADAGASCAR;-21.4410;47.1120
SHW;SHARURAH;SAUDI ARABIA;17.4670;47.1210
KSH;BAKHTARAN;IRAN;34.3460;47.1560
BLQ;BOLOGNA;ITALY;44.5340;47.4230
TNR;ANTANANARIVO;MADAGASCAR;-18.7970;47.4790
N/A;ABDANAN;IRAN;32.9340;47.4830
N/A;PETROLINE 3;SAUDI ARABIA;25.1740;47.4880
MCX;MAKHACHKALA;RUSSIA;42.8170;47.6520
BSR;BASRAH;IRAQ;30.5490;47.6620
HVA;ANALALAVA;MADAGASCAR;-14.6290;47.7640
RVA;FARAFANGANA;MADAGASCAR;-22.8050;47.8210
N/A;PARSABAD;IRAN;39.6040;47.8810
WAI;ANTSOHIHY;MADAGASCAR;-14.8990;47.9940
ASF;ASTRAKHAN;RUSSIA;46.2830;48.0060
WVK;MANAKARA;MADAGASCAR;-22.1200;48.0220
ABD;ABADAN;IRAN;30.3650;48.2330
N/A;KHORRAM ABAD;IRAN;33.4360;48.2860
NOS;NOSY-BE;MADAGASCAR;-13.3120;48.3140
MNJ;MANANJARY;MADAGASCAR;-21.2020;48.3580
N/A;DEZFUL;IRAN;32.4340;48.3980
N/A;ARDABIL;IRAN;38.3260;48.4240
N/A;HAMADAN;IRAN;34.8680;48.5520
N/A;RASH MISHAB;SAUDI ARABIA;28.0790;48.6110
N/A;AMPAMPAMENA;MADAGASCAR;-13.4850;48.6330
AWZ;AHWAZ;IRAN;31.3370;48.7620
N/A;RAS TANAJIB;SAUDI ARABIA;27.8690;48.7680
AMB;AMBILOBE;MADAGASCAR;-13.1880;48.9880
MRX;BANDAR MAHSHAHR;IRAN;30.5560;49.1520
QMJ;MASJED SOLEIMAN;IRAN;32.0020;49.2710
KZN;KAZAN;RUSSIA;55.6080;49.2770
DIE;ANTSIRANANA;MADAGASCAR;-12.3490;49.2920
TMM;TOAMASINA;MADAGASCAR;-18.1090;49.3920
N/A;JUBAIL;SAUDI ARABIA;27.0390;49.4050
