lat;lon;CODE;CITY;COUNTRY;AVG_TEMP;MONTH
14.88;5.27;THZ;TAHOUA;NIGER;26.62;Februar
35.34;1.46;TID;TIARET;ALGERIA;0.7;Februar
32.54;-116.97;TIJ;TIJUANA;MEXICO;13.99;Februar
35.42;-97.39;TIK;OKLAHOMA CITY;USA;6.1;Februar
32.66;13.16;TIP;TRIPOLI;LIBYA;13.68;Februar
18.57;-11.42;TIY;TIDJIKJA;MAURITANIA;23.27;Februar
-21.56;-64.7;TJA;TARIJA;BOLIVIA;20.73;Februar
-2.75;107.76;TJQ;TANJUNG PANDAN;INDONESIA;26.37;Februar
62.32;-150.09;TKA;TALKEETNA;USA;-7.03;Februar
4.89;-1.78;TKD;TAKORADI;GHANA;28.05;Februar
7.46;151.84;TKK;CHUUK;MICRONESIA;27.82;Februar
-14.71;-145.25;TKP;TAKAPOTO;FRENCH POLYNESIA;28.32;Februar
34.13;134.61;TKS;TOKUSHIMA;JAPAN;6.7;Februar
60.51;22.26;TKU;TURKU;FINLAND;-4.39;Februar
-14.46;-145.02;TKX;TAKAROA;FRENCH POLYNESIA;28.32;Februar
19.34;-99.57;TLC;TOLUCA;MEXICO;10.96;Februar
-23.38;43.73;TLE;TOLIARA;MADAGASCAR;26.8;Februar
62.89;-155.98;TLJ;TATALINA;USA;-15.4;Februar
59.41;24.83;TLL;TALLINN-ULEMISTE INTERNATIONAL;ESTONIA;-3.61;Februar
35.02;-1.45;TLM;TLEMCEN;ALGERIA;11.32;Februar
32.01;34.88;TLV;TEL-AVIV;ISRAEL;12.14;Februar
25.65;-80.43;TMB;KENDALL-TAMIAMI;USA;21.1;Februar
9.56;-0.86;TML;TAMALE;GHANA;30.81;Februar
-18.11;49.39;TMM;TOAMASINA;MADAGASCAR;26.96;Februar
61.41;23.6;TMP;TAMPERE;FINLAND;-5.37;Februar
22.81;5.45;TMR;TAMANRASSET;ALGERIA;15.25;Februar
0.38;6.71;TMS;SAO TOME;SAO TOME & PRINCIPE;26.9;Februar
-31.08;150.85;TMW;TAMWORTH;AUSTRALIA;22.95;Februar
29.24;0.28;TMX;TIMIMOUN;ALGERIA;14.88;Februar
65.56;-167.92;TNC;TIN CITY;USA;-17.23;Februar
30.55;130.95;TNE;TANEGASHIMA;JAPAN;12.49;Februar
48.75;2.11;TNF;TOUSSOUS-LE-NOBLE;FRANCE;5.41;Februar
35.73;-5.92;TNG;TANGER;MOROCCO;12.88;Februar
0.92;104.53;TNJ;TANJUNG PINANG;INDONESIA;26.85;Februar
33.94;8.11;TOE;TOZEUR;TUNISIA;14.73;Februar
40.49;-3.46;TOJ;MADRID;SPAIN;7.05;Februar
16.73;-3.01;TOM;TOMBOUCTOU;MALI;24.41;Februar
69.68;18.92;TOS;TROMSO;NORWAY;-3.05;Februar
-20.79;165.26;TOU;TOUHO;NEW CALEDONIA;25.95;Februar
37.13;-92.08;TOX;TOBOLSK;RUSSIA;4.85;Februar
36.65;137.19;TOY;TOYAMA;JAPAN;3.51;Februar
27.98;-82.53;TPA;TAMPA;USA;17.85;Februar
-6.51;-76.37;TPP;TARAPOTO;PERU;27.46;Februar
21.42;-104.84;TPQ;TEPIC;MEXICO;19.16;Februar
37.91;12.49;TPS;TRAPANI;ITALY;11.31;Februar
8.07;-76.74;TRB;TURBO;COLOMBIA;27.48;Februar
25.57;-103.41;TRC;TORREON;MEXICO;18.68;Februar
59.19;10.26;TRF;TORP;NORWAY;-0.12;Februar
3.33;117.57;TRK;TARAKEN;INDONESIA;27.28;Februar
8.54;81.18;TRR;TRINCIOMALEE;SRI LANKA;27.13;Februar
-8.09;-79.11;TRU;TRUJILLO;PERU;22.76;Februar
8.48;76.92;TRV;TRIVANDRUM;INDIA;28.16;Februar
1.38;173.15;TRW;TARAWA;KIRIBATI;28.1;Februar
10.77;78.71;TRZ;TIRUCHCHIRAPPALLI;INDIA;27.18;Februar
25.07;121.55;TSA;TAIPEI;TAIWAN;19.44;Februar
51.02;71.47;TSE;TSELINOGRAD;RUSSIA;-13.94;Februar
34.29;129.33;TSJ;TSUSHIMA;JAPAN;6.96;Februar
22.04;-98.81;TSL;TAMUIN;MEXICO;20.98;Februar
39.12;117.35;TSN;TIANJIN;CHINA;0.33;Februar
7.51;99.62;TST;TRANG;THAILAND;28.19;Februar
-19.25;146.77;TSV;TOWNSVILLE;AUSTRALIA;27.91;Februar
39.92;9.68;TTB;TORTOLI;ITALY;9.5;Februar
0.83;127.38;TTE;TERNATE;INDONESIA;27.13;Februar
17.67;54.02;TTH;THUMRAIT;OMAN;24.53;Februar
35.53;134.17;TTJ;TOTTORI;JAPAN;11.1;Februar
40.28;-74.81;TTN;TRENTON;USA;1.38;Februar
35.59;-5.32;TTU;TETOUAN;MOROCCO;13.8;Februar
0.81;-77.71;TUA;TULCAN;ECUADOR;11.58;Februar
-23.37;-149.52;TUB;TUBUAI;FRENCH POLYNESIA;26.11;Februar
-26.84;-65.11;TUC;TUCUMAN;ARGENTINA;24.17;Februar
13.74;-13.65;TUD;TAMBACOUNDA;SENEGAL;29.18;Februar
47.43;0.73;TUF;TOURS;FRANCE;5.36;Februar
31.69;38.73;TUI;TURAIF;SAUDI ARABIA;9.38;Februar
36.85;10.23;TUN;TUNIS;TUNISIA;12.44;Februar
-38.74;176.08;TUO;TAUPO;NEW ZEALAND;17.7;Februar
-3.79;-49.72;TUR;TUCURUI;BRAZIL;26.1;Februar
32.12;-110.94;TUS;TUCSON;USA;13.37;Februar
28.37;36.62;TUU;TABUK;SAUDI ARABIA;13.69;Februar
4.31;118.12;TWU;TAWAU;MALAYSIA;26.6;Februar
19.54;-98.17;TXA;TLAXCALA;MEXICO;14.84;Februar
24.19;120.65;TXG;CHUNG;TAIWAN;16.15;Februar
33.45;-93.99;TXK;TEXARKANA;USA;9.12;Februar
52.56;13.29;TXL;BERLIN;GERMANY;1.88;Februar
-4.58;-81.25;TYL;TALARA;PERU;27.49;Februar
-4.55;-81.22;TYL;TALARA;PERU;27.49;Februar
37.75;112.63;TYN;TAIYUAN;CHINA;10.87;Februar
32.35;-95.4;TYR;TYLER;USA;10.65;Februar
35.81;-83.99;TYS;KNOXVILLE;USA;6.07;Februar
61.16;-45.43;UAK;NARSSARSSUAQ;GREENLAND;-6.54;Februar
13.58;144.93;UAM;ANDERSEN;MARIANA ISLANDS;25.93;Februar
-19.77;-47.97;UBA;UBERABA;BRAZIL;23.77;Februar
33.93;131.28;UBJ;YAMAGUCHI;JAPAN;5.96;Februar
-18.88;-48.23;UDI;UBERLANDIA;BRAZIL;23.15;Februar
24.62;73.91;UDR;UDAIPUR;INDIA;20.5;Februar
-17.86;36.87;UEL;QUELIMANE;MOZAMBIQUE;27.91;Februar
26.36;126.71;UEO;KUMEJIMA;JAPAN;17.32;Februar
30.25;66.94;UET;QUETTA;PAKISTAN;7.49;Februar
54.56;55.87;UFA;UFA;RUSSIA;-11.69;Februar
42.42;-87.87;UGN;CHICAGO;USA;-3.94;Februar
5.69;-76.64;UIB;QUIBDO;COLOMBIA;26.76;Februar
-0.14;-78.49;UIO;QUITO;ECUADOR;15.49;Februar
47.98;-4.17;UIP;QUIMPER;FRANCE;7.37;Februar
-49.31;-67.8;ULA;SAN JULIAN;ARGENTINA;15.44;Februar
63.79;20.28;UME;UMEA;SWEDEN;-5.3;Februar
-31.14;136.82;UMR;WOOMERA;AUSTRALIA;27.03;Februar
36.67;68.91;UND;KUNDUZ;AFGHANISTAN;7.7;Februar
-5.06;119.55;UPG;UJUNG PANDANG;INDONESIA;27.98;Februar
-29.78;-57.04;URG;URUGUAIANA;BRAZIL;25.73;Februar
49.38;1.18;URO;ROUEN;FRANCE;4.58;Februar
31.41;37.28;URY;GURIAT;SAUDI ARABIA;10.69;Februar
35.59;129.35;USN;ULSAN;KOREA;4.2;Februar
17.39;102.79;UTH;UDON THANI;THAILAND;25.39;Februar
-28.4;21.26;UTN;UPINGTON;SOUTH AFRICA;27.84;Februar
-31.55;28.67;UTT;UMTATA;SOUTH AFRICA;21.6;Februar
-31.92;26.88;UTW;QUEENSTOWN;SOUTH AFRICA;21.3;Februar
51.81;107.44;UUD;ULAN-UDE;RUSSIA;-17.83;Februar
46.89;142.72;UUS;YUZHNO-SAKHALINSK;RUSSIA;-11.18;Februar
13.73;-60.95;UVF;HEWANDORRA;ST. LUCIA ISLAND;26.67;Februar
12.05;24.96;UYL;NYALA;SUDAN;24.23;Februar
63.05;21.76;VAA;VAASA;FINLAND;-5.77;Februar
30.97;-83.19;VAD;VALDOSTA;USA;13.33;Februar
-21.59;-45.47;VAG;VARGINHA;BRAZIL;21.4;Februar
38.47;43.33;VAN;VAN;TURKEY;-1.35;Februar
-18.59;-173.96;VAV;VAVA'U;TONGA;27.13;Februar
34.73;-120.58;VBG;LOMPOC;USA;7.17;Februar
57.66;18.35;VBY;VISBY;SWEDEN;-0.28;Februar
-23.01;-47.13;VCP;CAMPINAS;BRAZIL;23.96;Februar
29.94;34.94;VDA;OVDA;ISRAEL;15.6;Februar
61.01;9.29;VDB;FAGERNES;NORWAY;-5.67;Februar
27.82;-17.89;VDE;HIERRO;CANARY ISLANDS;18.81;Februar
-40.87;-63;VDM;VIEDMA;ARGENTINA;21.06;Februar
9.22;-65.99;VDP;VALLE DE LA PASCUA;VENEZUELA;26.87;Februar
-31.94;-65.14;VDR;VILLA DOLORES;ARGENTINA;23.69;Februar
61.13;-146.25;VDZ;VALDEZ;USA;-2.66;Februar
19.15;-96.19;VER;VERA CRUZ;MEXICO;24.85;Februar
63.42;-20.28;VEY;VESTMANNAEYJAR;ICELAND;2.13;Februar
42.23;-8.63;VGO;VIGO;SPAIN;9.66;Februar
46.17;3.4;VHY;VICHY;FRANCE;6.67;Februar
48.11;16.57;VIE;VIENNA;AUSTRIA;2.2;Februar
42.88;-2.72;VIT;VITORIA;SPAIN;5.85;Februar
-20.26;-40.29;VIX;VITORIA;BRAZIL;27.51;Februar
55.59;37.26;VKO;MOSCOW;RUSSIA;-4.34;Februar
39.49;-0.48;VLC;VALENCIA;SPAIN;11.39;Februar
41.71;-4.85;VLL;VALLADOLID;SPAIN;5.32;Februar
10.16;-67.93;VLN;VALENCIA;VENEZUELA;26.01;Februar
9.34;-70.58;VLV;VALERA;VENEZUELA;24.46;Februar
47.72;-2.72;VNE;VANNES;FRANCE;4.93;Februar
25.45;82.86;VNS;VARANASI;INDIA;19.54;Februar
-22.02;35.31;VNX;VILANKULU;MOZAMBIQUE;28.13;Februar
48.78;44.35;VOG;VOLGOGRAD;RUSSIA;-5.87;Februar
39.22;22.79;VOL;NEA ANGHIALOS;GREECE;8.7;Februar
51.81;39.23;VOZ;VORONEZH;RUSSIA;-5.78;Februar
30.48;-86.53;VPS;VALPARAISO;USA;12.45;Februar
23.03;-81.44;VRA;VARADERO;CUBA;22.96;Februar
27.66;-80.42;VRB;VERO BEACH;USA;18.57;Februar
62.17;27.87;VRK;VARKAUS;FINLAND;-5.88;Februar
41.27;-7.72;VRL;VILA REAL;ACORES;7.77;Februar
-26.98;24.73;VRU;VRYBURG;SOUTH AFRICA;23.8;Februar
59.59;16.63;VST;VASTERAS;SWEDEN;-0.6;Februar
55.17;30.13;VTB;VITEBSK;RUSSIA;-4.79;Februar
10.44;-73.25;VUP;VALLEDUPAR;COLOMBIA;30.39;Februar
4.17;-73.61;VVC;VILLAVICENCIO;COLOMBIA;27.76;Februar
-17.65;-63.14;VVI;SANTA CRUZ;BOLIVIA;25.62;Februar
26.57;8.48;VVZ;ILLIZI;ALGERIA;15.7;Februar
-13.27;35.27;VXC;LICHINGA;MOZAMBIQUE;20.33;Februar
16.83;-25.06;VXE;SAO VICENTE ISLAND;CAPE VERDE ISLANDS;21.8;Februar
56.93;14.73;VXO;VAXJO;SWEDEN;0.15;Februar
37.94;-75.47;WAL;WALLOPS ISLAND;USA;4.36;Februar
52.17;20.97;WAW;WARSAW;POLAND;-0.47;Februar
-12.68;141.93;WEI;WEIPA;AUSTRALIA;27.18;Februar
-21.44;47.11;WFI;FIANARANTSOA;MADAGASCAR;22.06;Februar
-35.17;147.47;WGA;WAGGA WAGGA;AUSTRALIA;7.85;Februar
-9.67;120.3;WGP;WAINGAPU;INDONESIA;27.25;Februar
58.46;-3.09;WIC;WICK;UK;4.02;Februar
-1.32;36.82;WIL;NAIROBI;KENYA;20.45;Februar
-18.63;27.02;WKM;HWANGE NATIONAL PARK;ZIMBABWE;23.1;Februar
-41.33;174.81;WLG;WELLINGTON;NEW ZEALAND;17.84;Februar
26.22;68.39;WNS;NAWABSHAH;PAKISTAN;19.28;Februar
51.45;4.34;WOE;WOENSDRECHT;NETHERLANDS;4.39;Februar
32.64;-83.59;WRB;MACON;USA;10.78;Februar
40.02;-74.59;WRI;WRIGHTSTOWN;USA;1.45;Februar
51.1;16.89;WRO;WROCLAW;POLAND;1.04;Februar
-41.74;171.58;WSZ;WESTPORT;NEW ZEALAND;16.7;Februar
53.17;-0.52;WTN;WADDINGTON;UK;4.88;Februar
30.78;114.21;WUH;WUHAN;CHINA;7.19;Februar
7.73;27.98;WUU;WAU;SUDAN;30.47;Februar
53.51;8.05;WVN;WILHELMSHAVEN;GERMANY;-9.53;Februar
39.01;-74.91;WWD;WILDWOOD;USA;3.85;Februar
-3.58;143.67;WWK;WEWAK;PAPUA NEW GUINEA;26.65;Februar
-27.13;-52.66;XAP;CHAPECO;BRAZIL;23.95;Februar
46.2;5.29;XBK;BOURG;FRANCE;5.67;Februar
53.54;9.84;XFW;HAMBURG;GERMANY;2.71;Februar
27.99;102.18;XIC;XICHANG;CHINA;12.88;Februar
34.45;108.75;XIY;XI'AN;CHINA;4.24;Februar
24.54;118.13;XMN;XIAMEN;CHINA;13.76;Februar
36.74;-6.06;XRY;JEREZ;SPAIN;12.19;Februar
59.5;-139.66;YAK;YAKUTAT;USA;-1.02;Februar
46.49;-84.51;YAM;SAULT SAINTE MARIE;CANADA;-8.65;Februar
3.84;11.52;YAO;YAOUNDE;CAMEROON;25.25;Februar
50.06;-97.03;YAV;WINNIPEG;CANADA;-13.7;Februar
51.39;-56.08;YAY;ST. ANTHONY;CANADA;-9.65;Februar
49.08;-125.77;YAZ;TOFINO;CANADA;5.39;Februar
68.53;-89.81;YBB;PELLY BAY;CANADA;-32;Februar
49.13;-68.21;YBC;BAIE COMEAU;CANADA;-7.34;Februar
49.95;-125.27;YBL;CAMPBELL RIVER;CANADA;3.92;Februar
49.91;-99.95;YBR;BRANDON;CANADA;-15.54;Februar
69.11;-105.14;YCB;CAMBRIDGE BAY;CANADA;-32.14;Februar
49.05;-123.87;YCD;NANAIMO;CANADA;1.67;Februar
47.01;-65.45;YCH;CHATHAM;CANADA;-8.3;Februar
47.99;-66.33;YCL;CHARLO;CANADA;-9.68;Februar
67.82;-115.14;YCO;COPPERMINE;CANADA;-27.18;Februar
52.08;-111.45;YCT;CORONATION;CANADA;-12.61;Februar
49.15;-121.94;YCW;CHILLIWACK;CANADA;4.67;Februar
70.49;-68.52;YCY;CLYDE RIVER;CANADA;-28.76;Februar
64.04;-139.13;YDA;DAWSON;CANADA;-21.13;Februar
61.37;-139.04;YDB;BURWASH;CANADA;-14.9;Februar
49.47;-120.51;YDC;PRINCETON;CANADA;-3.04;Februar
49.21;-57.39;YDF;DEER LAKE;CANADA;-7.11;Februar
58.42;-130.03;YDL;DEASE LAKE;CANADA;-12.32;Februar
51.1;-100.05;YDN;DAUPHIN;CANADA;-13.13;Februar
55.74;-120.18;YDQ;DAWSON CREEK;CANADA;-11.96;Februar
36.63;128.36;YEC;YECHON;KOREA;1.95;Februar
53.67;-113.47;YED;EDMONTON;CANADA;-9.97;Februar
53.31;-113.58;YEG;EDMONTON;CANADA;-11.11;Februar
61.09;-94.07;YEK;ESKIMO POINT;CANADA;-26.2;Februar
49.21;-102.97;YEN;ESTEVAN;CANADA;-11.83;Februar
51.01;-2.64;YEO;YEOVILTON;UK;5.95;Februar
53.58;-116.47;YET;EDSON;CANADA;-8.44;Februar
68.3;-133.48;YEV;INUVIK;CANADA;-24;Februar
63.76;-68.56;YFB;IQALUIT;CANADA;-26.77;Februar
45.87;-66.53;YFC;FREDERICTON;CANADA;-7.49;Februar
54.68;-101.68;YFO;FLIN FLON;CANADA;-17.78;Februar
61.18;-113.69;YFR;FORT RESOLUTION;CANADA;-24.6;Februar
61.76;-121.24;YFS;FORT SIMPSON;CANADA;-19.57;Februar
35.49;133.24;YGJ;MIHO;JAPAN;5.24;Februar
53.63;-77.7;YGL;LA GRANDE RIVIERE;CANADA;-20.75;Februar
48.78;-64.48;YGP;GASPE;CANADA;-9.79;Februar
49.78;-86.94;YGQ;GERALDTON;CANADA;-15.67;Februar
47.43;-61.78;YGR;ILES DE LA MADELEINE;CANADA;-6.43;Februar
55.28;-77.77;YGW;KUUJJUARARAPIK;CANADA;-17.08;Februar
56.35;-94.7;YGX;GILLAM;CANADA;-22.39;Februar
52.82;-102.31;YHB;HUDSON BAY;CANADA;-14.82;Februar
49.83;-92.74;YHD;DRYDEN;CANADA;-2.11;Februar
70.76;-117.81;YHI;HOLMAN ISLAND;CANADA;-28.04;Februar
68.64;-95.85;YHK;GJOA HAVEN;CANADA;-32.57;Februar
43.17;-79.94;YHM;HAMILTON;CANADA;-4.18;Februar
45.52;-73.42;YHU;MONTREAL;CANADA;-7.71;Februar
60.84;-115.78;YHY;HAY RIVER;CANADA;-19.24;Februar
44.88;-63.51;YHZ;HALIFAX;CANADA;-4.36;Februar
48.77;-91.64;YIB;ATIKOKAN;CANADA;-14.2;Februar
72.68;-77.97;YIO;POND INLET;CANADA;-32.83;Februar
42.24;-83.53;YIP;DETROIT;USA;-2.54;Februar
45.29;-73.28;YJN;ST. JEAN;CANADA;-7.66;Februar
48.54;-58.55;YJT;STEPHENVILLE;CANADA;-6.36;Februar
50.7;-120.44;YKA;KAMLOOPS;CANADA;-0.37;Februar
43.46;-80.38;YKF;WATERLOO;CANADA;-6.08;Februar
54.81;-66.81;YKL;SCHEFFERVILLE;CANADA;-21.86;Februar
62.09;129.77;YKS;YAKUTSK;RUSSIA;-32.89;Februar
51.52;-109.18;YKY;KINDERSLEY;CANADA;-13.51;Februar
43.86;-79.37;YKZ;TORONTO;CANADA;-4.9;Februar
47.82;-83.35;YLD;CHAPLEAU;CANADA;-12.95;Februar
54.13;-108.52;YLJ;MEADOW LAKE;CANADA;-15.38;Februar
53.31;-110.07;YLL;LLOYDMINSTER;CANADA;-12.83;Februar
82.52;-62.28;YLT;ALERT;CANADA;-32.63;Februar
49.96;-119.38;YLW;KELOWNA;CANADA;-0.77;Februar
63.62;-135.87;YMA;MAYO;CANADA;-19.62;Februar
50.33;-105.56;YMJ;MOOSE JAW;CANADA;-11.9;Februar
56.65;-111.22;YMM;FORT MCMURRAY;CANADA;-13.43;Februar
51.29;-80.61;YMO;MOOSONEE;CANADA;-17.51;Februar
-5.89;-76.12;YMS;YURIMAGUAS;PERU;27.23;Februar
46.27;-75.99;YMW;MANIWAKI;CANADA;-10.65;Februar
45.68;-74.04;YMX;MONTREAL;CANADA;-8.44;Februar
50.19;-61.79;YNA;NATASHQUAN;CANADA;-11.79;Februar
24.14;38.06;YNB;YENBO;SAUDI ARABIA;21.4;Februar
45.52;-75.56;YND;GATINEAU;CANADA;-8.15;Februar
41.26;-80.68;YNG;YOUNGSTOWN;USA;-1.8;Februar
49.76;-77.8;YNM;MATAGAMI;CANADA;-16.34;Februar
67.57;-139.84;YOC;OLD CROW;CANADA;-25.58;Februar
54.41;-110.28;YOD;COLD LAKE;CANADA;-12.08;Februar
58.62;-117.17;YOJ;HIGH LEVEL;CANADA;-16.29;Februar
26.74;83.45;YOP;GORAKHPUR;INDIA;18.68;Februar
45.32;-75.67;YOW;OTTAWA;CANADA;-8.2;Februar
53.21;-105.67;YPA;PRINCE ALBERT;CANADA;-14.65;Februar
56.23;-117.45;YPE;PEACE RIVER;CANADA;-13.08;Februar
49.9;-98.28;YPG;PORTAGE-LA-PRAIRIE;CANADA;-13.46;Februar
51.45;-90.21;YPL;PICKLE LAKE;CANADA;-16.76;Februar
49.84;-64.29;YPN;PORT MENIER;CANADA;-10.54;Februar
44.23;-78.36;YPQ;PETERBOROUGH;CANADA;-8.67;Februar
54.29;-130.45;YPR;PRINCE PUPERT;CANADA;3.47;Februar
58.77;-111.12;YPY;FORT CHIPEWYAN;CANADA;-19.08;Februar
44.98;-79.3;YQA;MUSKOKA;CANADA;-8.72;Februar
52.18;-113.89;YQF;RED DEER INDUSTRIAL;CANADA;-9.75;Februar
42.28;-82.96;YQG;WINDSOR;CANADA;-2.44;Februar
60.12;-128.82;YQH;WATSON LAKE;CANADA;-17.82;Februar
49.79;-94.36;YQK;KENORA;CANADA;-14.08;Februar
49.63;-112.8;YQL;LETHBRIDGE;CANADA;-8.64;Februar
46.11;-64.68;YQM;MONCTON;CANADA;-6.89;Februar
49.71;-124.89;YQQ;COMOX;CANADA;3.95;Februar
50.43;-104.67;YQR;REGINA;CANADA;-12.73;Februar
48.37;-89.32;YQT;THUNDER BAY;CANADA;-20.34;Februar
55.18;-118.89;YQU;GRANDE PRAIRIE;CANADA;-9.85;Februar
51.27;-102.46;YQV;YORKTON;CANADA;-14.83;Februar
52.77;-108.24;YQW;NORTH BATTLEFORD;CANADA;-14.45;Februar
48.94;-54.57;YQX;GANDER;CANADA;-6.71;Februar
46.16;-60.05;YQY;SYDNEY;CANADA;-5.26;Februar
53.03;-122.51;YQZ;QUESNEL;CANADA;-4.21;Februar
74.72;-94.97;YRB;RESOLUTE;CANADA;-31.91;Februar
47.76;-69.59;YRI;RIVIERE DU LOUP;CANADA;-9.92;Februar
48.52;-72.27;YRJ;ROBERVAL;CANADA;-13.79;Februar
52.43;-114.9;YRM;ROCKY MOUNTAIN HOUSE;CANADA;-9.95;Februar
62.81;-92.12;YRT;RANKIN INLET;CANADA;-30.57;Februar
45.44;-71.69;YSC;SHERBROOKE;CANADA;-8.91;Februar
45.32;-65.89;YSJ;ST. JOHN;CANADA;-6.6;Februar
60.02;-111.96;YSM;FORT SMITH;CANADA;-19.01;Februar
72.98;-84.61;YSR;NANISIVIK;CANADA;-31.31;Februar
46.44;-63.83;YSU;SUMMERSIDE;CANADA;-7.12;Februar
71.99;-125.24;YSY;SACHS HARBOUR;CANADA;-27.51;Februar
64.23;-76.53;YTE;CAPE DORSET;CANADA;-23.56;Februar
55.8;-97.86;YTH;THOMPSON;CANADA;-20.29;Februar
44.12;-77.53;YTR;TRENTON;CANADA;-5.57;Februar
48.57;-81.38;YTS;TIMMINS;CANADA;-14.67;Februar
69.43;-133.03;YUB;TUKTOYAKTUK;CANADA;-26.73;Februar
45.47;-73.74;YUL;MONTREAL;CANADA;-7.62;Februar
32.66;-114.61;YUM;YUMA;USA;17.48;Februar
68.78;-81.24;YUX;HALL BEACH;CANADA;-31.83;Februar
48.21;-78.84;YUY;ROUYN;CANADA;-13.81;Februar
-11.71;43.24;YVA;MORONI;COMOROS ISLANDS;27.78;Februar
55.15;-105.26;YVC;LA RONGE;CANADA;-16.62;Februar
53.36;-110.82;YVG;VERMILLION;CANADA;-12.38;Februar
67.55;-64.03;YVM;BROUGHTON ISLAND;CANADA;-26.97;Februar
48.05;-77.78;YVO;VAL D'OR;CANADA;-14.12;Februar
65.28;-126.8;YVQ;NORMAN WELLS;CANADA;-23.13;Februar
55.84;-108.42;YVT;BUFFALO NARROWS;CANADA;-14.97;Februar
44.75;-81.11;YVV;WIARTON;CANADA;-6.2;Februar
45.95;-77.32;YWA;PETAWAWA;CANADA;-9.76;Februar
49.91;-97.23;YWG;WINNIPEG;CANADA;-14.68;Februar
52.92;-66.86;YWK;WABUSH;CANADA;-21.3;Februar
52.18;-122.05;YWL;WILLIAMS LAKE;CANADA;-6.15;Februar
49.61;-115.78;YXC;CRANBROOK;CANADA;-4.33;Februar
53.57;-113.52;YXD;EDMONTON;CANADA;-8.05;Februar
52.17;-106.7;YXE;SASKATOON;CANADA;-13.74;Februar
50.02;-110.72;YXH;MEDICINE HAT;CANADA;-9.54;Februar
56.24;-120.74;YXJ;FORT SAINT JOHN;CANADA;-10.07;Februar
50.11;-91.9;YXL;SIOUX LOOKOUT;CANADA;-14.4;Februar
66.15;-65.71;YXP;PANGNIRTUNG;CANADA;-24.95;Februar
53.89;-122.68;YXS;PRINCE GEORGE;CANADA;-5.42;Februar
54.47;-128.58;YXT;TERRACE;CANADA;-0.22;Februar
43.04;-81.15;YXU;LONDON;CANADA;-4.4;Februar
49.03;-122.36;YXX;ABBOTSFORD;CANADA;4.53;Februar
60.71;-135.07;YXY;WHITEHORSE;CANADA;-12;Februar
46.36;-79.42;YYB;NORTH BAY;CANADA;-10.62;Februar
51.11;-114.02;YYC;CALGARY;CANADA;-6.4;Februar
54.83;-127.18;YYD;SMITHERS;CANADA;-4.73;Februar
49.46;-119.6;YYF;PENTICTON;CANADA;0.3;Februar
46.29;-63.12;YYG;CHARLOTTETOWN;CANADA;-6.79;Februar
69.55;-93.58;YYH;SPENCE BAY;CANADA;-34.4;Februar
48.65;-123.43;YYJ;VICTORIA;CANADA;5.33;Februar
56.86;-101.08;YYL;LYNN LAKE;CANADA;-20.29;Februar
50.29;-107.69;YYN;SWIFT CURRENT;CANADA;-9.38;Februar
58.74;-94.07;YYQ;CHURCHILL;CANADA;-24.44;Februar
53.32;-60.43;YYR;GOOSE BAY;CANADA;-15.8;Februar
47.62;-52.75;YYT;ST. JOHN'S;CANADA;-4.03;Februar
49.41;-82.47;YYU;KAPUSKASING;CANADA;-15.08;Februar
50.29;-88.91;YYW;ARMSTRONG;CANADA;-17.76;Februar
48.61;-68.21;YYY;MONT JOLI;CANADA;-9.3;Februar
43.68;-79.63;YYZ;TORONTO;CANADA;-4.28;Februar
43.74;-79.47;YZD;TORONTO;CANADA;-4.35;Februar
45.89;-82.57;YZE;GORE BAY;CANADA;-8.63;Februar
62.46;-114.44;YZF;YELLOWKNIFE;CANADA;-23.04;Februar
55.29;-114.78;YZH;SLAVE LAKE;CANADA;-11.03;Februar
53.25;-131.81;YZP;SANDSPIT;CANADA;4.19;Februar
50.68;-127.37;YZT;PORT HARDY;CANADA;4.2;Februar
54.14;-115.79;YZU;WHITECOURT;CANADA;-8.45;Februar
50.22;-66.27;YZV;SEPT-ILES;CANADA;-12.76;Februar
60.17;-132.74;YZW;TESLIN;CANADA;-13.16;Februar
44.98;-64.92;YZX;GREENWOOD;CANADA;-4.34;Februar
29.48;60.91;ZAH;ZAHEDAN;IRAN;10.93;Februar
-39.65;-73.09;ZAL;VALDIVIA;CHILE;19.5;Februar
6.92;122.06;ZAM;ZAMBOANGA;PHILIPPINES;28.03;Februar
41.67;-1.04;ZAZ;ZARAGOZA;SPAIN;8.51;Februar
48.79;8.19;ZCC;BADEN-BADEN;GERMANY;2.91;Februar
52.59;10.02;ZCN;CELLE;GERMANY;2.32;Februar
-38.77;-72.64;ZCO;TEMUCO;CHILE;15.86;Februar
62.21;-133.38;ZFA;FARO;CANADA;-15.9;Februar
12.56;-16.28;ZIG;ZIGUINCHOR;SENEGAL;26.03;Februar
19.15;-104.56;ZLO;MANZANILLO;MEXICO;22.42;Februar
20.05;-102.28;ZMM;ZAMORA;MEXICO;18.26;Februar
13.78;8.98;ZND;ZINDER;NIGER;25.59;Februar
50.17;8.96;ZNF;HANAU;GERMANY;3.04;Februar
50.33;7.53;ZNV;KOBLENZ;GERMANY;2.52;Februar
-6.22;39.23;ZNZ;ZANZIBAR;TANZANIA;28.3;Februar
-40.61;-73.06;ZOS;OSORNO;CHILE;15.42;Februar
49.3;8.45;ZQC;SPEYER;GERMANY;3.49;Februar
49.86;6.79;ZQF;TRIER;GERMANY;-1.17;Februar
